"Id_SNVeg","n_total","n_sig","prop_sig","parque","escala","mes"
"AridScr",7823,0,0,"cabrera",9,10
"ArtSurf",94,0,0,"cabrera",9,10
"BareArea",1122,0,0,"cabrera",9,10
"Crop",4,0,0,"cabrera",9,10
"Grass",13,0,0,"cabrera",9,10
"HaloVeg",52,0,0,"cabrera",9,10
"MedConF",8797,0,0,"cabrera",9,10
"MedScrub",486,0,0,"cabrera",9,10
"SaltMar",276,0,0,"cabrera",9,10
"AridScr",7823,0,0,"cabrera",9,11
"ArtSurf",94,0,0,"cabrera",9,11
"BareArea",1122,0,0,"cabrera",9,11
"Crop",4,0,0,"cabrera",9,11
"Grass",13,0,0,"cabrera",9,11
"HaloVeg",52,0,0,"cabrera",9,11
"MedConF",8797,0,0,"cabrera",9,11
"MedScrub",486,0,0,"cabrera",9,11
"SaltMar",276,0,0,"cabrera",9,11
"AridScr",7823,0,0,"cabrera",9,12
"ArtSurf",94,0,0,"cabrera",9,12
"BareArea",1122,0,0,"cabrera",9,12
"Crop",4,0,0,"cabrera",9,12
"Grass",13,0,0,"cabrera",9,12
"HaloVeg",52,0,0,"cabrera",9,12
"MedConF",8797,0,0,"cabrera",9,12
"MedScrub",486,0,0,"cabrera",9,12
"SaltMar",276,0,0,"cabrera",9,12
"AridScr",7823,0,0,"cabrera",12,1
"ArtSurf",94,0,0,"cabrera",12,1
"BareArea",1122,0,0,"cabrera",12,1
"Crop",4,0,0,"cabrera",12,1
"Grass",13,0,0,"cabrera",12,1
"HaloVeg",52,0,0,"cabrera",12,1
"MedConF",8797,0,0,"cabrera",12,1
"MedScrub",486,0,0,"cabrera",12,1
"SaltMar",276,0,0,"cabrera",12,1
"AridScr",7823,0,0,"cabrera",12,2
"ArtSurf",94,0,0,"cabrera",12,2
"BareArea",1122,0,0,"cabrera",12,2
"Crop",4,0,0,"cabrera",12,2
"Grass",13,0,0,"cabrera",12,2
"HaloVeg",52,0,0,"cabrera",12,2
"MedConF",8797,0,0,"cabrera",12,2
"MedScrub",486,0,0,"cabrera",12,2
"SaltMar",276,0,0,"cabrera",12,2
"AridScr",7823,0,0,"cabrera",12,3
"ArtSurf",94,0,0,"cabrera",12,3
"BareArea",1122,0,0,"cabrera",12,3
"Crop",4,0,0,"cabrera",12,3
"Grass",13,0,0,"cabrera",12,3
"HaloVeg",52,0,0,"cabrera",12,3
"MedConF",8797,0,0,"cabrera",12,3
"MedScrub",486,0,0,"cabrera",12,3
"SaltMar",276,0,0,"cabrera",12,3
"AridScr",7823,0,0,"cabrera",12,4
"ArtSurf",94,0,0,"cabrera",12,4
"BareArea",1122,0,0,"cabrera",12,4
"Crop",4,0,0,"cabrera",12,4
"Grass",13,0,0,"cabrera",12,4
"HaloVeg",52,0,0,"cabrera",12,4
"MedConF",8797,0,0,"cabrera",12,4
"MedScrub",486,0,0,"cabrera",12,4
"SaltMar",276,0,0,"cabrera",12,4
"AridScr",7823,0,0,"cabrera",12,5
"ArtSurf",94,0,0,"cabrera",12,5
"BareArea",1122,0,0,"cabrera",12,5
"Crop",4,0,0,"cabrera",12,5
"Grass",13,0,0,"cabrera",12,5
"HaloVeg",52,0,0,"cabrera",12,5
"MedConF",8797,0,0,"cabrera",12,5
"MedScrub",486,0,0,"cabrera",12,5
"SaltMar",276,0,0,"cabrera",12,5
"AridScr",7823,0,0,"cabrera",12,6
"ArtSurf",94,0,0,"cabrera",12,6
"BareArea",1122,0,0,"cabrera",12,6
"Crop",4,0,0,"cabrera",12,6
"Grass",13,0,0,"cabrera",12,6
"HaloVeg",52,0,0,"cabrera",12,6
"MedConF",8797,0,0,"cabrera",12,6
"MedScrub",486,0,0,"cabrera",12,6
"SaltMar",276,0,0,"cabrera",12,6
"AridScr",7823,0,0,"cabrera",12,7
"ArtSurf",94,0,0,"cabrera",12,7
"BareArea",1122,0,0,"cabrera",12,7
"Crop",4,0,0,"cabrera",12,7
"Grass",13,0,0,"cabrera",12,7
"HaloVeg",52,0,0,"cabrera",12,7
"MedConF",8797,0,0,"cabrera",12,7
"MedScrub",486,0,0,"cabrera",12,7
"SaltMar",276,0,0,"cabrera",12,7
"AridScr",7823,0,0,"cabrera",12,8
"ArtSurf",94,0,0,"cabrera",12,8
"BareArea",1122,0,0,"cabrera",12,8
"Crop",4,0,0,"cabrera",12,8
"Grass",13,0,0,"cabrera",12,8
"HaloVeg",52,0,0,"cabrera",12,8
"MedConF",8797,0,0,"cabrera",12,8
"MedScrub",486,0,0,"cabrera",12,8
"SaltMar",276,0,0,"cabrera",12,8
"AridScr",7823,0,0,"cabrera",12,9
"ArtSurf",94,0,0,"cabrera",12,9
"BareArea",1122,0,0,"cabrera",12,9
"Crop",4,0,0,"cabrera",12,9
"Grass",13,0,0,"cabrera",12,9
"HaloVeg",52,0,0,"cabrera",12,9
"MedConF",8797,0,0,"cabrera",12,9
"MedScrub",486,0,0,"cabrera",12,9
"SaltMar",276,0,0,"cabrera",12,9
"AridScr",7823,0,0,"cabrera",12,10
"ArtSurf",94,0,0,"cabrera",12,10
"BareArea",1122,0,0,"cabrera",12,10
"Crop",4,0,0,"cabrera",12,10
"Grass",13,0,0,"cabrera",12,10
"HaloVeg",52,0,0,"cabrera",12,10
"MedConF",8797,0,0,"cabrera",12,10
"MedScrub",486,0,0,"cabrera",12,10
"SaltMar",276,0,0,"cabrera",12,10
"AridScr",7823,0,0,"cabrera",12,11
"ArtSurf",94,0,0,"cabrera",12,11
"BareArea",1122,0,0,"cabrera",12,11
"Crop",4,0,0,"cabrera",12,11
"Grass",13,0,0,"cabrera",12,11
"HaloVeg",52,0,0,"cabrera",12,11
"MedConF",8797,0,0,"cabrera",12,11
"MedScrub",486,0,0,"cabrera",12,11
"SaltMar",276,0,0,"cabrera",12,11
"AridScr",7823,0,0,"cabrera",12,12
"ArtSurf",94,0,0,"cabrera",12,12
"BareArea",1122,0,0,"cabrera",12,12
"Crop",4,0,0,"cabrera",12,12
"Grass",13,0,0,"cabrera",12,12
"HaloVeg",52,0,0,"cabrera",12,12
"MedConF",8797,0,0,"cabrera",12,12
"MedScrub",486,0,0,"cabrera",12,12
"SaltMar",276,0,0,"cabrera",12,12
"ArtSurf",247,0,0,"daimiel",1,1
"Crop",2273,0,0,"daimiel",1,1
"Dehesa",2601,0,0,"daimiel",1,1
"Grass",8172,0,0,"daimiel",1,1
"HaloVeg",2543,0,0,"daimiel",1,1
"HydroRipVeg",16350,0,0,"daimiel",1,1
"MedSclF",623,0,0,"daimiel",1,1
"Reforestation",25,0,0,"daimiel",1,1
"RipF",1501,0,0,"daimiel",1,1
"WaterSurf",8869,0,0,"daimiel",1,1
"ArtSurf",247,0,0,"daimiel",1,2
"Crop",2273,0,0,"daimiel",1,2
"Dehesa",2601,0,0,"daimiel",1,2
"Grass",8172,0,0,"daimiel",1,2
"HaloVeg",2543,0,0,"daimiel",1,2
"HydroRipVeg",16350,0,0,"daimiel",1,2
"MedSclF",623,0,0,"daimiel",1,2
"Reforestation",25,0,0,"daimiel",1,2
"RipF",1501,0,0,"daimiel",1,2
"WaterSurf",8869,0,0,"daimiel",1,2
"ArtSurf",247,0,0,"daimiel",1,3
"Crop",2273,0,0,"daimiel",1,3
"Dehesa",2601,0,0,"daimiel",1,3
"Grass",8172,0,0,"daimiel",1,3
"HaloVeg",2543,0,0,"daimiel",1,3
"HydroRipVeg",16350,0,0,"daimiel",1,3
"MedSclF",623,0,0,"daimiel",1,3
"Reforestation",25,0,0,"daimiel",1,3
"RipF",1501,0,0,"daimiel",1,3
"WaterSurf",8869,0,0,"daimiel",1,3
"ArtSurf",247,0,0,"daimiel",1,4
"Crop",2273,0,0,"daimiel",1,4
"Dehesa",2601,0,0,"daimiel",1,4
"Grass",8172,0,0,"daimiel",1,4
"HaloVeg",2543,0,0,"daimiel",1,4
"HydroRipVeg",16350,0,0,"daimiel",1,4
"MedSclF",623,0,0,"daimiel",1,4
"Reforestation",25,0,0,"daimiel",1,4
"RipF",1501,0,0,"daimiel",1,4
"WaterSurf",8869,0,0,"daimiel",1,4
"ArtSurf",247,0,0,"daimiel",1,5
"Crop",2273,0,0,"daimiel",1,5
"Dehesa",2601,0,0,"daimiel",1,5
"Grass",8172,0,0,"daimiel",1,5
"HaloVeg",2543,0,0,"daimiel",1,5
"HydroRipVeg",16350,0,0,"daimiel",1,5
"MedSclF",623,0,0,"daimiel",1,5
"Reforestation",25,0,0,"daimiel",1,5
"RipF",1501,0,0,"daimiel",1,5
"WaterSurf",8869,0,0,"daimiel",1,5
"ArtSurf",247,0,0,"daimiel",1,6
"Crop",2273,0,0,"daimiel",1,6
"Dehesa",2601,0,0,"daimiel",1,6
"Grass",8172,0,0,"daimiel",1,6
"HaloVeg",2543,0,0,"daimiel",1,6
"HydroRipVeg",16350,0,0,"daimiel",1,6
"MedSclF",623,0,0,"daimiel",1,6
"Reforestation",25,0,0,"daimiel",1,6
"RipF",1501,0,0,"daimiel",1,6
"WaterSurf",8869,0,0,"daimiel",1,6
"ArtSurf",247,0,0,"daimiel",1,7
"Crop",2273,0,0,"daimiel",1,7
"Dehesa",2601,0,0,"daimiel",1,7
"Grass",8172,0,0,"daimiel",1,7
"HaloVeg",2543,0,0,"daimiel",1,7
"HydroRipVeg",16350,0,0,"daimiel",1,7
"MedSclF",623,0,0,"daimiel",1,7
"Reforestation",25,0,0,"daimiel",1,7
"RipF",1501,0,0,"daimiel",1,7
"WaterSurf",8869,0,0,"daimiel",1,7
"ArtSurf",247,0,0,"daimiel",1,8
"Crop",2273,0,0,"daimiel",1,8
"Dehesa",2601,0,0,"daimiel",1,8
"Grass",8172,0,0,"daimiel",1,8
"HaloVeg",2543,0,0,"daimiel",1,8
"HydroRipVeg",16350,0,0,"daimiel",1,8
"MedSclF",623,0,0,"daimiel",1,8
"Reforestation",25,0,0,"daimiel",1,8
"RipF",1501,0,0,"daimiel",1,8
"WaterSurf",8869,0,0,"daimiel",1,8
"ArtSurf",247,0,0,"daimiel",1,9
"Crop",2273,0,0,"daimiel",1,9
"Dehesa",2601,0,0,"daimiel",1,9
"Grass",8172,0,0,"daimiel",1,9
"HaloVeg",2543,0,0,"daimiel",1,9
"HydroRipVeg",16350,0,0,"daimiel",1,9
"MedSclF",623,0,0,"daimiel",1,9
"Reforestation",25,0,0,"daimiel",1,9
"RipF",1501,0,0,"daimiel",1,9
"WaterSurf",8869,0,0,"daimiel",1,9
"ArtSurf",247,0,0,"daimiel",1,10
"Crop",2273,0,0,"daimiel",1,10
"Dehesa",2601,0,0,"daimiel",1,10
"Grass",8172,0,0,"daimiel",1,10
"HaloVeg",2543,0,0,"daimiel",1,10
"HydroRipVeg",16350,0,0,"daimiel",1,10
"MedSclF",623,0,0,"daimiel",1,10
"Reforestation",25,0,0,"daimiel",1,10
"RipF",1501,0,0,"daimiel",1,10
"WaterSurf",8869,0,0,"daimiel",1,10
"ArtSurf",247,0,0,"daimiel",1,11
"Crop",2273,0,0,"daimiel",1,11
"Dehesa",2601,0,0,"daimiel",1,11
"Grass",8172,0,0,"daimiel",1,11
"HaloVeg",2543,0,0,"daimiel",1,11
"HydroRipVeg",16350,0,0,"daimiel",1,11
"MedSclF",623,0,0,"daimiel",1,11
"Reforestation",25,0,0,"daimiel",1,11
"RipF",1501,0,0,"daimiel",1,11
"WaterSurf",8869,0,0,"daimiel",1,11
"ArtSurf",247,0,0,"daimiel",1,12
"Crop",2273,0,0,"daimiel",1,12
"Dehesa",2601,0,0,"daimiel",1,12
"Grass",8172,0,0,"daimiel",1,12
"HaloVeg",2543,0,0,"daimiel",1,12
"HydroRipVeg",16350,0,0,"daimiel",1,12
"MedSclF",623,0,0,"daimiel",1,12
"Reforestation",25,0,0,"daimiel",1,12
"RipF",1501,0,0,"daimiel",1,12
"WaterSurf",8869,0,0,"daimiel",1,12
"ArtSurf",247,0,0,"daimiel",3,1
"Crop",2273,0,0,"daimiel",3,1
"Dehesa",2601,0,0,"daimiel",3,1
"Grass",8172,0,0,"daimiel",3,1
"HaloVeg",2543,0,0,"daimiel",3,1
"HydroRipVeg",16350,0,0,"daimiel",3,1
"MedSclF",623,0,0,"daimiel",3,1
"Reforestation",25,0,0,"daimiel",3,1
"RipF",1501,0,0,"daimiel",3,1
"WaterSurf",8869,0,0,"daimiel",3,1
"ArtSurf",247,0,0,"daimiel",3,2
"Crop",2273,0,0,"daimiel",3,2
"Dehesa",2601,0,0,"daimiel",3,2
"Grass",8172,0,0,"daimiel",3,2
"HaloVeg",2543,0,0,"daimiel",3,2
"HydroRipVeg",16350,0,0,"daimiel",3,2
"MedSclF",623,0,0,"daimiel",3,2
"Reforestation",25,0,0,"daimiel",3,2
"RipF",1501,0,0,"daimiel",3,2
"WaterSurf",8869,0,0,"daimiel",3,2
"ArtSurf",247,0,0,"daimiel",3,3
"Crop",2273,0,0,"daimiel",3,3
"Dehesa",2601,0,0,"daimiel",3,3
"Grass",8172,0,0,"daimiel",3,3
"HaloVeg",2543,0,0,"daimiel",3,3
"HydroRipVeg",16350,0,0,"daimiel",3,3
"MedSclF",623,0,0,"daimiel",3,3
"Reforestation",25,0,0,"daimiel",3,3
"RipF",1501,0,0,"daimiel",3,3
"WaterSurf",8869,0,0,"daimiel",3,3
"ArtSurf",247,0,0,"daimiel",3,4
"Crop",2273,0,0,"daimiel",3,4
"Dehesa",2601,0,0,"daimiel",3,4
"Grass",8172,0,0,"daimiel",3,4
"HaloVeg",2543,0,0,"daimiel",3,4
"HydroRipVeg",16350,0,0,"daimiel",3,4
"MedSclF",623,0,0,"daimiel",3,4
"Reforestation",25,0,0,"daimiel",3,4
"RipF",1501,0,0,"daimiel",3,4
"WaterSurf",8869,0,0,"daimiel",3,4
"ArtSurf",247,0,0,"daimiel",3,5
"Crop",2273,0,0,"daimiel",3,5
"Dehesa",2601,0,0,"daimiel",3,5
"Grass",8172,0,0,"daimiel",3,5
"HaloVeg",2543,0,0,"daimiel",3,5
"HydroRipVeg",16350,0,0,"daimiel",3,5
"MedSclF",623,0,0,"daimiel",3,5
"Reforestation",25,0,0,"daimiel",3,5
"RipF",1501,0,0,"daimiel",3,5
"WaterSurf",8869,0,0,"daimiel",3,5
"ArtSurf",247,0,0,"daimiel",3,6
"Crop",2273,0,0,"daimiel",3,6
"Dehesa",2601,0,0,"daimiel",3,6
"Grass",8172,0,0,"daimiel",3,6
"HaloVeg",2543,0,0,"daimiel",3,6
"HydroRipVeg",16350,0,0,"daimiel",3,6
"MedSclF",623,0,0,"daimiel",3,6
"Reforestation",25,0,0,"daimiel",3,6
"RipF",1501,0,0,"daimiel",3,6
"WaterSurf",8869,0,0,"daimiel",3,6
"ArtSurf",247,0,0,"daimiel",3,7
"Crop",2273,43,1.89,"daimiel",3,7
"Dehesa",2601,86,3.31,"daimiel",3,7
"Grass",8172,204,2.5,"daimiel",3,7
"HaloVeg",2543,508,19.98,"daimiel",3,7
"HydroRipVeg",16350,249,1.52,"daimiel",3,7
"MedSclF",623,395,63.4,"daimiel",3,7
"Reforestation",25,3,12,"daimiel",3,7
"RipF",1501,80,5.33,"daimiel",3,7
"WaterSurf",8869,4,0.05,"daimiel",3,7
"ArtSurf",247,0,0,"daimiel",3,8
"Crop",2273,0,0,"daimiel",3,8
"Dehesa",2601,0,0,"daimiel",3,8
"Grass",8172,0,0,"daimiel",3,8
"HaloVeg",2543,0,0,"daimiel",3,8
"HydroRipVeg",16350,0,0,"daimiel",3,8
"MedSclF",623,0,0,"daimiel",3,8
"Reforestation",25,0,0,"daimiel",3,8
"RipF",1501,0,0,"daimiel",3,8
"WaterSurf",8869,0,0,"daimiel",3,8
"ArtSurf",247,0,0,"daimiel",3,9
"Crop",2273,0,0,"daimiel",3,9
"Dehesa",2601,0,0,"daimiel",3,9
"Grass",8172,0,0,"daimiel",3,9
"HaloVeg",2543,0,0,"daimiel",3,9
"HydroRipVeg",16350,0,0,"daimiel",3,9
"MedSclF",623,0,0,"daimiel",3,9
"Reforestation",25,0,0,"daimiel",3,9
"RipF",1501,0,0,"daimiel",3,9
"WaterSurf",8869,0,0,"daimiel",3,9
"ArtSurf",247,0,0,"daimiel",3,10
"Crop",2273,0,0,"daimiel",3,10
"Dehesa",2601,0,0,"daimiel",3,10
"Grass",8172,0,0,"daimiel",3,10
"HaloVeg",2543,0,0,"daimiel",3,10
"HydroRipVeg",16350,0,0,"daimiel",3,10
"MedSclF",623,0,0,"daimiel",3,10
"Reforestation",25,0,0,"daimiel",3,10
"RipF",1501,0,0,"daimiel",3,10
"WaterSurf",8869,0,0,"daimiel",3,10
"ArtSurf",247,0,0,"daimiel",3,11
